X.UTM20	Y.UTM20	ID_2	pH	EC	SOC	TN	Mn	Cu	Zn	WHC	Sand	Silt	Clay	Al.Ox.	Fe.Ox.	P	K	Ca	Na	Mg	CEC	Elevation	Tm	pp	TvsPP	Kdg	Kda	Kdg_measured	Kda_measured	Zone_4	geometry	log_kda_sim	cat_kda_sim	log_kdg_sim	cat_kdg_sim	land_uses_obs	adapt_obs	betasok	vida_media	CATvida_media	LN_vida_media	Porcentaje2_rec
357181.26	6576089.43	278	7.5	0.17	31.89	0.35	63.7	2	6.97	20	70.4	19.1	10.5	0.0797349541496914	.	7.37	273	7006	276	486	21.5	1069	138	666	0.21	.	4.34	"No"	"Yes"	"II"	"c(357181.26, 6576089.43)"	1.46787434811231	"medium"	1.67535415861226	"low"	Forest	0	.	.	.	.	.
357836.55	6595032.22	277	7.4	0.24	59.33	0.52	192.9	2	9.84	27.8	56.7	26.6	16.7	0.0843706514876554	.	15.77	425.1	8196	16.1	192	27.5	1079	140	647	0.22	.	11.23	"No"	"Yes"	"II"	"c(357836.55, 6595032.22)"	2.41858876875035	"medium"	2.13399307288463	"low"	Forest	0	.	.	.	.	.
357028.12	6627659.12	276	7.7	0.27	21.54	0.28	292	2.5	1.68	22.8	39.8	41.5	18.7	0.09	0.03	47.03	663	3522	253	243.6	19.1	684	168	597	0.28	6.89	1.96	"Yes"	"Yes"	"II"	"c(357028.12, 6627659.12)"	0.672944473242426	"medium"	1.93007108502557	"low"	Forest	0	-0.0253375273966876	27.3565439005923	.	3.30895576535258	85.5102040816327
429559.32	6713097.28	151	7.60	0.28	22.07	0.24	105.30	1.20	0.01	20.90	45.70	35.30	19.10	0.23	0.03	3.68	546.00	3240	345.00	250.80	17.60	629	173	774	0.22	11.63	.	"Yes"	"No"	"II"	"c(429559.32, 6713097.28)"	1.11242499064422	"high"	2.45358796653057	"medium"	Forest	0	-0.0134265111557319	51.6252638172527	.	3.94401116152969	75.3061224489796
401410.3	6690743.17	212	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	757	169	707	0.24	.	.	"No"	"No"	.	"c(401410.3, 6690743.17)"	0.24772380518716	"high"	4.01055283672027	"high"	Forest	0	.	.	.	.	.
365386.79	6695977.78	242	6.9	0.55	14.82	0.13	244.7	1.4	0.19	26.4	21.5	51.6	26.9	0.11	0.03	28.01	741	3640	299	915.6	22	738	201	575	0.35	23.43	1.43	"Yes"	"Yes"	"III"	"c(365386.79, 6695977.78)"	0.357674444271816	"high"	3.1540172525197	"medium"	Forest	0	.	.	.	.	.
400509.73	6673860.22	213	7.3	0.18	26.54	0.27	115.5	2.2	0.81	18.2	39.9	35.8	24.3	0.116791528054378	.	6.03	390	4128	322	232.8	19.16	864	168	708	0.24	.	.	"No"	"No"	"II"	"c(400509.73, 6673860.22)"	1.13986629554266	"high"	3.0290686013162	"medium"	Forest	0	.	.	.	.	.
388733.81	6667325.92	243	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	830	163	675	0.24	.	.	"No"	"No"	.	"c(388733.81, 6667325.92)"	0.135659900759997	"medium"	4.0105929475661	"high"	Forest	0	.	.	.	.	.
348711.77	6711924.3	271	7.2	27.1	2.8	0.05	120.4	1.7	0.25	15.6	78.1	15.4	6.4	0.0913022102868691	.	23.7	351	8978	12351	345.6	12.7	136	208	535	0.39	.	.	"No"	"No"	"I"	"c(348711.77, 6711924.3)"	0.105767101016832	"medium"	1.81717161411624	"low"	Forest	0	.	.	.	.	.
375837.03	6714323.16	241	6.5	0.28	24.13	0.21	332.6	0.8	2.65	26.6	28.4	49.2	22.4	0.129653970615394	.	23.51	429	3920	322	636	23.3	254	199	603	0.33	.	.	"No"	"No"	"III"	"c(375837.03, 6714323.16)"	0.841758805128461	"medium"	3.55060644968195	"high"	Forest	0	.	.	.	.	.
393546.63	6719911.08	211	7.70	0.28	20.71	0.20	223.60	3.70	0.76	19.30	49.60	15.90	34.60	0.16	.	15.54	390.00	2034	299.00	210.00	15.70	447	187	667	0.28	.	.	"No"	"No"	"II"	"c(393546.63, 6719911.08)"	0.938979627401034	"high"	3.7138219477823	"high"	Forest	0	.	.	.	.	.
377951.96	6556394.26	249	6.9	0.13	27.61	0.32	68.8	0	0.39	15.1	63.5	20.5	16.1	0.13	0.08	51.21	234	2660	299	486	19.4	706	148	717	0.21	14.97	2.97	"Yes"	"Yes"	"II"	"c(377951.96, 6556394.26)"	1.08856195281461	"medium"	2.70604819843154	"medium"	Forest	0	-0.0136821112122199	50.6608351451547	.	3.92515312973482	73.6734693877551
357460.41	6556070.9	279	7.5	0.16	19.01	0.15	77.5	2.1	7.8	16.1	77.3	20.1	2.6	0.073697194580053	.	21.57	156	10320	253	544.8	8.8	911	152	664	0.23	.	.	"No"	"No"	"II"	"c(357460.41, 6556070.9)"	0.641521794413588	"low"	1.16209663304606	"low"	Forest	0	.	.	.	.	.
342934.94	6678616.6	303	7.4	0.26	6.74	0.06	121.5	1.4	0.01	8.4	69	21	10	0.0800263788067073	.	27.48	429	2140	322	338.4	9.6	198	205	521	0.39	.	.	"No"	"No"	"I"	"c(342934.94, 6678616.6)"	0.0685640682074322	"medium"	1.71406029725999	"low"	Forest	0	.	.	.	.	.
336988.39	6702457.44	302	7.6	0.6	11.37	0.14	158.3	3.5	0.01	13.2	54.5	33.9	11.6	0.0890559604519936	.	31.07	624	4036	368	271.2	10.9	232	205	515	0.4	.	.	"No"	"No"	"I"	"c(336988.39, 6702457.44)"	0.274491175557447	"medium"	1.81563454357083	"low"	Forest	0	.	.	.	.	.
322034.07	6722198.55	301	8	18.84	2.75	0.05	204.1	1.8	0.65	27.3	11.4	44	44.6	0.13	0.04	19.55	741	4298	10856	487.2	21.8	190	208	489	0.43	27.99	1.98	"Yes"	"Yes"	"I"	"c(322034.07, 6722198.55)"	0.683096844706444	"medium"	3.33184730352736	"high"	Forest	0	.	.	.	.	.
333942.32	6663125.3	304	7.9	13.51	5.91	0.06	133.4	2.1	0.01	20.5	33.9	39	27.1	0.08	0.01	0.94	721.5	12084	825.7	424.8	15.5	194	205	508	0.4	12.19	1.06	"Yes"	"Yes"	"I"	"c(333942.32, 6663125.3)"	0.0582689081239758	"medium"	2.50061594349318	"medium"	Forest	0	.	.	.	.	.
338135.22	6376680.99	318	6.7	0.07	23.57	0.23	78.7	2	0.01	20.9	38.5	43.4	18.1	0.106509656872391	.	5.38	663	2810	345	250.8	17.1	864	152	708	0.21	.	1.94	"No"	"Yes"	"II"	"c(338135.22, 6376680.99)"	0.662687973075237	"low"	2.9410753865217	"medium"	Forest	0	.	.	.	.	.
467093.76	6665903.52	99	7.20	3.52	19.35	0.21	203.00	2.00	1.66	17.90	32.00	47.00	21.00	0.12	0.02	130.03	1092.00	3640	1104.00	915.60	20.10	103	191	821	0.23	15.18	4.06	"Yes"	"Yes"	"III"	"c(467093.76, 6665903.52)"	1.40118297361364	"high"	2.71997877196748	"medium"	Forest	0	-0.0169532377491796	40.8858290560744	.	3.71078352516485	87.1428571428571
339487.39	6636140.96	305	7.4	0.28	17.03	0.17	170.4	1.7	0.01	17.8	49.2	30	20.8	0.086185213777287	.	27.01	546	4040	276	600	18.3	419	190	532	0.36	.	1.31	"No"	"Yes"	"I"	"c(339487.39, 6636140.96)"	0.27002713721306	"medium"	2.37694493116271	"medium"	Forest	0	.	.	.	.	.
454630.37	6650994.26	124	6.60	0.24	20.25	0.25	175.30	1.30	1.60	23.20	17.00	57.40	25.70	0.12	.	49.88	780.00	3820	345.00	354.00	24.60	145	188	814	0.23	.	.	"No"	"No"	"III"	"c(454630.37, 6650994.26)"	1.41639057101618	"high"	3.53439398886418	"high"	Forest	0	.	.	.	.	.
409646.23	6716651.09	181	8.00	0.17	20.78	0.21	214.40	2.00	1.58	19.30	46.20	33.70	20.20	0.15	.	20.34	546.00	3070	253.00	348.00	17.20	648	175	717	0.24	.	.	"No"	"No"	"II"	"c(409646.23, 6716651.09)"	0.917693045692928	"high"	2.67834762905484	"medium"	Forest	0	.	.	.	.	.
414484.44	6691598.27	182	7.70	0.36	24.71	0.32	136.50	0.40	4.51	13.20	54.70	26.90	18.40	0.13	.	39.50	616.20	3988	4.60	24.00	15.61	621	172	748	0.23	.	.	"No"	"No"	"II"	"c(414484.44, 6691598.27)"	1.14111213306933	"high"	2.58873501763925	"medium"	Forest	0	.	.	.	.	.
357799.36	6535105.05	280	7	0.15	31.88	0.3	82.5	1.1	1.6	15.3	72.6	15.5	11.8	0.0913205205941664	.	17.68	195	2700	368	382.8	13.5	744	164	666	0.25	.	.	"No"	"No"	"II"	"c(357799.36, 6535105.05)"	1.13206781884022	"low"	2.22210100076671	"low"	Forest	0	.	.	.	.	.
409014.56	6295733.5	232	5.86	0.1	8.97	0.1	57.7	0.6	0.01	12.7	61.8	26.7	11.5	0.101209221045101	.	13.7	690.3	1252	6.9	187.2	12.36	261	171	806	0.21	.	.	"No"	"No"	"IV"	"c(409014.56, 6295733.5)"	0.74835012026988	"high"	3.03271443551295	"medium"	Forest	0	.	.	.	.	.
470472.31	6684993.25	98	6.50	17.85	20.21	0.13	192.40	0.70	1.05	24.30	29.20	57.80	13.10	0.13	.	32.30	858.00	2160	2392.00	38.40	20.60	83	193	815	0.24	.	.	"No"	"No"	"III"	"c(470472.31, 6684993.25)"	1.23175362638035	"high"	3.03288941960973	"medium"	Forest	0	.	.	.	.	.
520817.67	6423080.91	62	6.20	0.38	16.90	0.15	147.80	2.60	1.41	27.70	2.90	63.60	33.60	0.12	0.2	33.63	1287.00	1320	506.00	456.00	18.40	144	169	815	0.21	.	4.61	"No"	"Yes"	"III"	"c(520817.67, 6423080.91)"	1.52822785700856	"low"	4.21870661496189	"high"	Forest	0	.	.	.	.	.
431144.15	6693667.17	152	6.80	0.13	12.78	0.15	312.60	1.80	1.21	27.30	12.40	56.20	31.50	0.16	0.05	79.94	624.00	1554	276.00	435.60	24.60	370	182	822	0.22	65.27	2.64	"Yes"	"Yes"	"III"	"c(431144.15, 6693667.17)"	0.970778917158225	"high"	4.17853251264713	"high"	Forest	0	-0.0183632518770041	37.7464288570783	.	3.63089087140769	69.5918367346939
521364.08	6242214.02	71	6.40	0.13	19.21	0.17	158.60	1.30	2.12	21.40	37.80	43.30	18.90	0.14	.	25.25	702.00	1120	322.00	456.00	14.80	125	165	780	0.21	.	3.43	"No"	"Yes"	"III"	"c(521364.08, 6242214.02)"	1.23256026117785	"low"	3.49250948835537	"high"	Pasture	0	.	.	.	.	.
501314	6200115.09	96	7.30	0.38	14.27	0.15	232.80	1.40	0.66	16.20	51.50	30.60	18.00	0.08	0.17	34.55	819.00	1930	414.00	308.40	14.70	129	165	748	0.22	11.14	3.53	"Yes"	"Yes"	"IV"	"c(501314, 6200115.09)"	1.26129787094521	"high"	2.41054223449914	"low"	Pasture	0	.	.	.	.	.
435022.64	6151497.02	179	6.80	0.13	10.89	0.10	76.20	1.70	0.46	13.80	64.60	20.90	14.60	0.12	.	54.07	624.00	1686	253.00	253.20	9.50	140	167	706	0.24	.	.	"No"	"No"	"IV"	"c(435022.64, 6151497.02)"	0.500361171706926	"high"	2.81926705486045	"medium"	Pasture	0	.	.	.	.	.
438685.11	6206639.95	177	7.70	5.29	9.93	0.07	231.10	3.00	0.01	19.00	49.30	34.90	15.80	0.11	.	109.79	624.00	1500	1840.00	928.80	11.10	147	169	754	0.22	.	.	"No"	"No"	"IV"	"c(438685.11, 6206639.95)"	0.750891970290595	"high"	2.24425820402523	"low"	Pasture	0	.	.	.	.	.
440967.5	6227406.82	176	9.20	8.00	5.31	0.05	255.70	1.10	0.94	16.20	60.40	29.30	10.20	0.10	.	18.30	585.00	1112	2162.00	273.60	10.50	137	170	780	0.22	.	.	"No"	"No"	"I"	"c(440967.5, 6227406.82)"	0.735837140053533	"high"	0.951119104411942	"low"	Pasture	0	.	.	.	.	.
281067.79	6495185.77	379	7.1	0.13	13.42	0.14	134.9	2.3	2.4	10	68	28	4	0.052057658819513	.	53.16	429	1860	299	357.6	9.9	387	192	542	0.35	.	1.47	"No"	"Yes"	"I"	"c(281067.79, 6495185.77)"	0.385262400790645	"medium"	1.08951836111952	"low"	Pasture	0	.	.	.	.	.
480716.92	6417424.43	110	6.60	0.22	16.83	0.17	158.70	2.20	2.85	21.60	23.20	55.20	21.60	0.15	.	80.75	1053.00	1778	345.00	519.60	17.40	199	168	760	0.22	.	.	"No"	"No"	"III"	"c(480716.92, 6417424.43)"	1.16502575538108	"high"	3.58877690683437	"high"	Pasture	0	.	.	.	.	.
501033.99	6417871.62	85	8.60	0.18	5.64	0.08	166.50	0.30	1.06	20.00	24.10	63.00	12.90	0.11	0.03	20.65	936.00	2540	552.00	592.80	13.40	160	169	783	0.22	2.45	2.16	"Yes"	"Yes"	"III"	"c(501033.99, 6417871.62)"	0.770108221696074	"high"	0.896088024556636	"low"	Pasture	0	.	.	.	.	.
500274.48	6213317.47	95	7.60	0.94	10.17	0.10	152.60	0.70	2.72	16.00	47.40	35.90	16.70	0.13	.	25.35	546.00	1904	598.00	169.20	13.90	124	166	749	0.22	.	.	"No"	"No"	"IV"	"c(500274.48, 6213317.47)"	0.950956275290008	"high"	2.58784742748327	"medium"	Pasture	0	.	.	.	.	.
515660.94	6259661.03	70	6.70	0.18	21.39	0.22	188.70	0.50	4.67	17.40	68.00	19.20	12.70	0.13	.	87.71	1092.00	1120	299.00	444.00	12.70	135	167	785	0.21	23.93	3.23	"Yes"	"Yes"	"IV"	"c(515660.94, 6259661.03)"	1.17248213723457	"low"	3.17513290192028	"medium"	Pasture	0	-0.0516625066214642	13.4168321649334	.	2.59651005039492	90
302508.48	6573026.77	337	7	1.04	19.79	0.22	277.7	3.2	2.23	27.8	23.5	57.8	18.7	0.0821844482105849	.	34.56	1287	5860	483	669.6	19	702	181	542	0.33	.	.	"No"	"No"	"III"	"c(302508.48, 6573026.77)"	0.477041823256579	"medium"	2.44669281310513	"medium"	Pasture	0	.	.	.	.	.
540148.34	6525651.17	38	6.90	0.47	13.16	0.15	275.00	3.30	1.29	22.90	11.40	62.40	26.20	0.14	.	34.35	780.00	2120	759.00	264.00	23.40	109	177	851	0.21	.	2.19	"No"	"Yes"	"III"	"c(540148.34, 6525651.17)"	0.783901543828409	"medium"	3.59250931959019	"high"	Pasture	0	.	.	.	.	.
316152.47	6474608.25	342	7.4	0.1	27.07	0.18	287.9	4	0.01	9.6	29.6	46.1	24.3	0.0978218486989185	.	10.2	702	3380	345	662.4	20.9	903	150	621	0.24	.	1.76	"No"	"Yes"	"II"	"c(316152.47, 6474608.25)"	0.56531380905006	"medium"	2.72873538340226	"medium"	Pasture	0	.	.	.	.	.
304247.81	6459884.72	343	7.3	0.17	27.94	0.36	172.5	2.6	9.76	13.2	53.2	28.3	18.5	0.1	0.04	83.1	936	5260	276	903.6	15.5	859	174	605	0.29	.	.	"No"	"No"	"II"	"c(304247.81, 6459884.72)"	0.663082169484685	"high"	2.51418568296912	"medium"	Pasture	0	.	.	.	.	.
340121.95	6459510.02	314	6.5	0.27	18.83	0.19	93.4	5.6	0.24	26.7	12.2	52.3	35.5	0.13	0.2	14.62	312	2518	805	622.8	23.1	1113	147	660	0.22	19.35	.	"Yes"	"No"	"II"	"c(340121.95, 6459510.02)"	0.427125848734638	"low"	2.96269241947579	"high"	Pasture	0	-0.0233039424537222	29.7437732665373	.	3.39261980811979	84.2857142857143
351274.03	6477362.73	313	6.4	0.16	36.05	0.32	155.9	4.3	3.61	34	8.7	58.2	33.2	0.127903848911753	.	14.21	741	4928	299	348	29.6	772	161	647	0.25	.	3.22	"No"	"Yes"	"II"	"c(351274.03, 6477362.73)"	1.16938135955632	"medium"	4.16072820869872	"high"	Pasture	0	.	.	.	.	.
315026.93	6615022.32	335	7.7	0.23	9.91	0.11	140.3	1.8	1.67	10.2	69.6	18	12.3	0.0738331336551568	.	30.03	503.1	2160	6.9	38.4	9.64	382	192	514	0.37	.	.	"No"	"No"	"I"	"c(315026.93, 6615022.32)"	0.110469612715013	"medium"	1.55292936795528	"low"	Pasture	0	.	.	.	.	.
478163.29	6197930.61	121	8.10	0.44	4.88	0.18	164.50	0.50	1.29	9.60	72.00	15.70	12.30	0.12	.	47.33	819.00	1358	621.00	266.40	8.00	132	167	734	0.23	.	.	"No"	"No"	"IV"	"c(478163.29, 6197930.61)"	0.7208601083863	"high"	1.94720120322587	"low"	Pasture	0	.	.	.	.	.
313421.09	6284488.11	350	6.4	0.1	7.39	0.16	36.7	0.1	0.2	9.6	75.7	12.8	11.5	0.08	0.06	13.7	663	1872	46	33.6	10.7	509	163	699	0.23	6.34	1.07	"Yes"	"Yes"	"IV"	"c(313421.09, 6284488.11)"	0.0676586484738149	"low"	1.84687876844913	"medium"	Pasture	0	-0.0736560240110751	9.41059729827016	.	2.24183642642558	76.3265306122449
377040.03	6636194.96	245	7	0.39	21.14	0.18	217.1	1.7	0.94	19.6	41.5	35	23.4	0.093415462083056	.	142.29	702	3520	299	334.8	22.1	755	152	659	0.23	.	2.22	"No"	"Yes"	"II"	"c(377040.03, 6636194.96)"	0.797507195884188	"medium"	2.86185237376361	"medium"	Pasture	0	.	.	.	.	.
299754.13	6554098.11	363	8.2	0.18	15.53	0.16	81.9	3.1	0.01	15.3	52.6	41.7	5.8	0.0630005510141284	.	2.83	335.4	6804	6.9	177.6	12.55	727	175	553	0.32	.	.	"No"	"No"	"I"	"c(299754.13, 6554098.11)"	0.232504970309791	"high"	0.722169900079862	"low"	Pasture	0	.	.	.	.	.
398589.21	6235904.79	235	9.6	2.01	6.84	0.06	150.5	1.8	0.66	13.6	57.9	29.3	12.8	0.0844512136801496	.	66.24	741	1488	1426	223.2	10.3	189	171	754	0.23	.	.	"No"	"No"	"I"	"c(398589.21, 6235904.79)"	0.457228445945296	"high"	0.599998165740424	"low"	Pasture	0	.	.	.	.	.
439114.39	6616771.45	156	7.20	0.27	17.06	0.19	210.30	1.00	8.44	23.20	13.80	63.70	22.50	0.10	.	23.51	819.00	1378	345.00	444.00	18.96	189	181	793	0.23	.	.	"No"	"No"	"III"	"c(439114.39, 6616771.45)"	1.26036758645115	"high"	2.75672706320798	"medium"	Pasture	0	.	.	.	.	.
583401.29	6415459.43	13	10.00	0.69	5.01	0.05	235.60	1.80	0.71	21.80	16.10	73.70	10.20	0.06	0.02	18.81	897.00	1160	432.40	208.80	10.90	103	172	873	0.2	.	.	"No"	"No"	"III"	"c(583401.29, 6415459.43)"	0.950230682241408	"medium"	-0.188425759576291	"low"	Pasture	0	-0.00692401072183271	100.107756675524	.	4.60624717258501	85.7142857142857
479213.36	6220086.55	120	8.80	1.17	6.86	0.09	210.40	0.40	0.94	17.50	42.60	41.70	15.80	0.12	.	13.08	624.00	1590	943.00	153.60	13.60	131	167	739	0.23	.	.	"No"	"No"	"IV"	"c(479213.36, 6220086.55)"	0.794131322586181	"high"	1.75454512280523	"low"	Pasture	0	.	.	.	.	.
314547.33	6135107.22	357	6.9	0.08	11.25	0.09	91.7	1.5	0.01	12.2	63.9	23.5	12.6	0.0779086959584028	.	49.29	585	780	299	103.2	14.1	265	166	546	0.3	.	1.11	"No"	"Yes"	"IV"	"c(314547.33, 6135107.22)"	0.104360015324243	"medium"	2.11843387247687	"low"	Pasture	0	.	.	.	.	.
379647.2	6574478.26	248	6.7	0.16	25.13	0.33	58.7	0.3	4.82	16.9	59.7	20.7	19.5	0.08	0.1	30.97	507	3988	253	24	18.5	714	142	713	0.2	15.05	3.35	"Yes"	"Yes"	"II"	"c(379647.2, 6574478.26)"	1.20896034583698	"medium"	2.71137799119488	"medium"	Pasture	0	-0.0374364172590447	18.5153182732111	.	2.91859840423733	77.5510204081633
